Exploratory,EP,Ta_2_ann,P_ann,soil_type,slope,aspect,elevation,type,mixture,N,DBH_sd,h_sd,SCI,CEA,BA,SDI,h,con_BA,age_MTS,H,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,VH_desc_year,VH_asc_year,VH_desc_winter,VH_asc_winter,VV_desc_year,VV_asc_year,VV_desc_winter,VV_asc_winter,S1_ndi_mean,S1_ndi_std,EVI_mean,EVI_std,EVI_contrast,EVI_diss,EVI_entr,EVI_idm,EVI_var,S1_contrast,S1_diss,S1_entr,S1_idm,S1_var,Q
ALB,AEW37,7.776113,957.41,Leptosol,4.22,301.11,733.47,Beech_AC_thicket,mixed,8,11.709,1.322875656,4.6028,0.92,14.032,267.5963,17.33,2.1378,184,1.023335205,164.933322,380.3827283,196.0053614,781.5462261,2632.925241,3325.056648,3450.181988,3707.64281,1892.614696,877.7763103,-14.9647626,-13.81133907,-14.85439789,-14.01924291,-9.329556352,-8.32583235,-9.809000699,-8.831451673,0.20173247,0.028921508,0.613869451,0.06836355,51.26617521,5.850010456,2.080006168,0.205717542,24.68154557,7.555555556,2.270833333,2.108887301,0.316704374,3.823133681,0.512101566
ALB,AEW38,7.789794,946.71,Leptosol,11.05,244.05,765.87,Beech_AC_pole_wood,pure,7,4.653,1.414213562,3.4871,1.009,20.63,527.2696,25,0.0687,37,0.322286806,178.1709855,426.9166276,205.5706239,871.69725,3462.809905,4530.507857,4653.674004,4954.113071,2061.209933,873.0915678,-15.85465391,-12.38991077,-15.92374623,-12.26631439,-10.30581834,-6.911981245,-10.61103281,-7.191249452,0.198509123,0.023121037,0.766323017,0.044152384,8.360785199,2.322916667,1.964481638,0.361458333,4.16062164,5.181068602,1.916666667,2.051125036,0.371716315,2.540798611,0.980865147
ALB,AEW39,7.694681,967.29,Leptosol,12.38,181.37,791.39,Beech_AC_pole_wood,mixed,4,7.9529,0.866025404,4.9335,1.1258,29.8161,640.0687,28.33,0.8152,79,0.094254169,157.6148466,433.4549117,201.3707188,889.0002756,3027.89136,3857.783967,3898.601501,4222.797929,1942.19442,840.4501745,-14.41909982,-13.80258177,-14.46254151,-13.54151134,-9.012735038,-8.467700115,-9.492372954,-8.574299084,0.208552485,0.036075441,0.659649385,0.033653374,5.388903417,1.802083333,1.87783824,0.4234159,3.136922824,11.28125,2.819390402,2.152208999,0.258937824,5.538194444,1.040078955
ALB,AEW40,8.172485,1030.47,Leptosol,3.09,219.16,779.15,Beech_AC_mature_timber,pure,4,13.6315,1.054092553,4.8202,1.2931,29.7189,493.934,30.89,0,124,0.470302222,151.1989923,369.7216133,173.7707121,770.8825187,2836.89405,3559.682578,3597.171878,3904.614066,1817.141115,847.830615,-17.59080118,-13.66318758,-15.51855625,-13.27823833,-11.93066863,-8.323467901,-10.44116629,-8.380567223,0.196729809,0.035329082,0.636340415,0.026153315,6.589940745,2.070337252,1.950041072,0.35772813,3.048501924,14.67708333,3.135416667,2.181090132,0.251437852,6.663411458,0.711546462
ALB,AEW41,7.196343,914.97,Leptosol,8.59,32.02,737.17,Beech_AC_immature_timber,pure,4,11.6096,1.732050808,4.3145,1.2951,31.7425,549.6674,30.67,0,94,0.353762407,149.843936,381.282565,181.7837397,801.3199723,3099.796191,4062.645048,4098.118461,4393.463232,1964.443276,865.2296779,-14.40886716,-14.78742148,-14.2468778,-14.73908915,-9.023499593,-9.598318315,-9.589892544,-9.894648438,0.193968555,0.023464949,0.69583486,0.028988595,6.353446724,2.007220265,1.921159939,0.388254742,3.189282423,6.535035035,2.041666667,2.036684469,0.357637586,2.962022569,0.561668377
ALB,AEW42,7.674042,942.52,Leptosol,14.85,340.14,776.25,Beech_AC_immature_timber,pure,6,12.4976,1.5,5.7194,1.1537,25.8667,472.2598,33,1.0763,94,0.348356156,181.8364734,423.5799677,193.1636047,825.5935516,3172.343942,4131.902467,4157.128422,4491.303867,1951.384173,828.0282086,-15.58636333,-13.47869856,-15.16907113,-13.30703857,-10.02004439,-8.219165907,-10.20581939,-8.509165255,0.194603158,0.025437584,0.712323598,0.029521879,8.466627482,2.291666667,1.978922204,0.333745013,3.820529514,7.020833333,2.145833333,2.051125036,0.349019608,3.264105903,0.302406
ALB,AEW43,7.279166,948.17,Leptosol,5.43,152.83,738.48,Beech_AC_mature_timber,pure,6,17.2016,3.122498999,6.3071,1.0319,19.6569,337.1415,29.33,0,154,1.018607107,146.8681822,376.5624166,179.0414759,734.0102545,2430.571729,2986.746488,3063.001073,3264.814699,1836.569506,841.8261046,-13.95596562,-13.9678642,-14.22498181,-14.09337966,-8.562951356,-8.841971943,-8.819283197,-9.080255425,0.239415338,0.028599901,0.552012907,0.042686514,20.65665584,3.6875,2.080006168,0.251093239,9.848766121,8.062249373,2.270833333,2.108887301,0.335550426,3.836268068,0.364834149
ALB,AEW44,7.670823,952.77,Leptosol,11.03,271.1,799.51,Beech_AC_thicket,mixed,6,11.8367,2.619372274,5.4009,0.988,18.7491,357.2185,17.89,0,154,0.816725798,150.2232635,371.1619985,187.1217338,757.986374,2833.854708,3689.123196,3654.180976,4030.258568,1891.340599,872.3618993,-15.58054638,-12.68588739,-15.61136829,-12.21898638,-10.15587538,-7.143938818,-10.47625173,-7.285131765,0.194162676,0.037914403,0.638605105,0.078697277,39.3125,4.890625,2.080006168,0.205383965,19.77907986,13.12393272,2.983333333,2.166649566,0.251557826,5.860677083,0.417133186
ALB,AEW45,7.79593,947.67,Cambisol,8.97,168.87,787.09,Beech_AC_thicket,mixed,6,4.2669,1.414213562,3.1441,1.0263,19.1804,495.0752,27.33,1.9763,44,1.048149438,186.8450952,446.618174,223.9285696,932.5008594,3009.948569,3917.64902,3972.137444,4264.90275,1913.644345,845.8638317,-14.25178603,-14.33687228,-14.18138667,-14.29758242,-8.979973085,-9.025757042,-9.411837178,-9.558113767,0.202298284,0.025728193,0.674068293,0.054864806,12.83708375,2.902777778,2.036684469,0.28458496,6.15013045,5.79677824,1.979166667,2.065565602,0.354755499,2.902767549,0.522979409
ALB,AEW46,7.655882,910.75,Leptosol,7.89,17.04,757,Beech_AC_mixed_immature_timber,mixed,7,13.5455,1.988059595,6.5407,1.1191,26.7932,493.3376,27.43,10.8626,104,0.61655446,141.791529,388.6932596,167.3388289,782.98419,2711.050241,3392.388471,3468.027899,3701.833949,1796.982485,803.1267144,-15.2676389,-14.78183883,-15.53994557,-15.05264194,-9.709333356,-9.495910209,-10.26110323,-9.904691633,0.206715351,0.031979455,0.614281938,0.04960887,20.75694444,3.583333333,2.051125036,0.264555359,9.829861111,9.100366993,2.479666667,2.137768433,0.295363831,4.562282986,0.664690303
ALB,AEW47,8.26364,977.39,Cambisol,5.84,267.35,765.98,Beech_AC_mixed_immature_timber,mixed,6,11.2011,2.223610677,4.9892,1.2186,34.7836,640.2127,29.78,45.3178,94,0.652290906,120.1942096,300.7607858,151.2249968,639.8451338,2544.598423,3299.363655,3344.872974,3622.733514,1572.159959,716.6592478,-15.80809215,-13.92383979,-16.32447629,-14.51311154,-10.10431707,-8.256328539,-10.6630303,-8.721673134,0.20872494,0.024820189,0.61602646,0.07976801,14.18333333,3.076388889,2.036684469,0.287215264,7.017361111,5.724334839,2.020833333,2.051125036,0.34283757,2.756510417,0.630743481
ALB,AEW48,7.58941,952.91,Leptosol,4.86,121.64,792.11,Beech_AC_mixed_immature_timber,mixed,4,12.3009,3.166666667,3.7381,1.1735,28.6068,476.0869,24.56,25.5806,119,0.937897407,140.6871291,326.3964417,162.9325473,645.4081806,2192.931606,2794.331917,2846.684083,3084.136383,1527.802805,679.4155141,-14.42302074,-14.58670927,-14.44174644,-14.7396845,-9.011361266,-9.086889225,-9.083465222,-9.703059114,0.227941922,0.025632513,0.525683786,0.066420346,33.70020464,4.695669448,2.080006168,0.221379782,15.85706019,7.916666667,2.291666667,2.051125036,0.333827963,3.589988426,0.674647969
ALB,AEW49,8.105003,1024.31,Leptosol,12.17,235.17,763.56,Beech_unmanaged_mature_timber,mixed,12,18.8909,2.061552813,6.3827,0.9214,22.5699,364.1815,27.33,4.241,194,1.457199639,154.8030146,384.8038462,191.8206341,808.239501,2788.356731,3501.996518,3560.680821,3847.51172,1837.532199,850.1638514,-15.39807688,-12.65437477,-15.29863161,-12.24828947,-9.955197174,-7.174532108,-10.18986677,-7.074641004,0.201686274,0.020146039,0.622435204,0.045674104,21.64803225,3.72080721,2.065565602,0.267905047,10.05987642,4.354166667,1.708333333,2.007109631,0.387785786,1.933159722,0.658387788
ALB,AEW50,7.958876,950.79,Leptosol,10.62,283.76,782.57,Beech_unmanaged_mature_timber,pure,5,25.8977,2.108185107,7.2203,0.9297,31.7286,460.5694,29.22,6.057,169,0.500074416,164.2336395,377.3907653,216.1751971,814.848833,2787.671411,3509.400978,3599.344969,3845.650946,1884.335354,917.5325388,-15.70105232,-12.52959806,-15.9838005,-12.79426458,-10.27400832,-6.931994754,-10.40760274,-7.340443122,0.212436986,0.04019915,0.6262576,0.055242153,32.64772727,4.383379338,2.036684469,0.252799017,15.77980156,16.70833333,3.354166667,2.195530698,0.235980239,7.859809028,0.601435888
HAI,HEW01,7.801171,635.22,Stagnosol,4.14,206.84,427.18,Spruce_AC_mature_timber,mixed,9,14.7191,1.054092553,4.9581,1.2712,48.2068,750.6928,31.89,79.1498,91,1.009972934,85.85760637,220.2483101,156.7548608,466.490426,1493.659145,1939.678736,1976.521274,2092.618317,864.6996043,449.3002483,-15.95802587,-14.3575925,-16.71628139,-15.19703173,-9.686924282,-8.448873953,-10.39850133,-9.143508539,0.236982932,0.026265859,0.358790839,0.065855314,28.75,4.333333333,2.036684469,0.244326704,14.65740287,6.655575852,2.104166667,2.108887301,0.346691737,3.236866075,0.5741235
HAI,HEW02,7.286837,577.64,Stagnosol,2.25,82.32,365.9,Spruce_AC_immature_timber,mixed,9,13.5939,1.092906421,6.4397,1.0214,36.4422,654.632,26.78,74.0805,72,1.018740847,231.2238468,474.0495126,385.7192192,930.9922217,2124.021944,2434.880274,2514.014584,2679.853173,1685.436617,921.2226776,-15.75522316,-15.82826322,-15.80570854,-15.95296124,-9.753390856,-10.06913648,-9.911596193,-9.943838202,0.232880053,0.035585966,0.401850176,0.063060066,20.9375,3.666666667,2.051125036,0.259059079,10.32552043,9.173611111,2.4375,2.137768433,0.31370934,4.879340278,1.561030255
HAI,HEW03,9.213918,612.48,Luvisol,2.03,188.91,410.01,Spruce_AC_immature_timber,pure,7,8.8015,1.054092553,4.3674,1.2627,47.0976,851.7422,27.11,98.4219,77,0.543839911,86.37415934,222.2000393,134.9191989,425.1100093,1420.542953,1801.031663,1848.260444,1976.803765,675.1387757,296.0396888,-16.12574273,-15.03828627,-16.92251794,-16.20728944,-9.920708976,-9.107673026,-10.50631381,-10.07273738,0.236830423,0.03064436,0.358112423,0.022715218,5.657724994,1.82178561,1.906719373,0.422916667,2.564670139,8.34375,2.333333333,2.094446734,0.302743633,4.208912037,0.430073439
HAI,HEW04,7.769978,614.29,Luvisol,1.61,96.45,491.35,Beech_AC_thicket,mixed,6,2.3961,2.40370085,1.6783,0.966,7.0864,210.894,8.56,0,24,0.610664989,178.1645585,467.9678384,233.2980463,988.8520616,3762.077585,4658.32305,4781.800363,5032.568895,2023.450189,870.3879615,-14.4898626,-14.62906,-14.1200037,-14.34936525,-8.990681838,-9.389187858,-9.323042826,-9.672312658,0.202353135,0.028701255,0.773656295,0.027105167,4.8125,1.708333333,1.87783824,0.454645551,2.190649256,7.937516188,2.270833333,2.094446734,0.318199683,3.467773437,0.432026302
HAI,HEW05,7.76047,644.76,Luvisol,3.73,213.21,415.78,Beech_AC_immature_timber,pure,5,11.7056,0.51754917,5.7467,1.0947,30.2918,559.7536,28.63,0,97,0.153162802,170.3580679,404.6824806,237.9192593,958.5345522,2918.0224,3851.876708,4015.304384,4223.363966,1825.590755,853.6342524,-14.93431025,-17.16340891,-14.34412499,-30.26197932,-9.33113279,-11.41996244,-9.441573077,-30.41927241,0.205689671,0.025942389,0.675020646,0.032035612,7.385416667,2.166666667,1.993362771,0.376752842,3.586371528,7.297686586,2.1875,2.065565602,0.346462894,3.606130735,0.389082309
HAI,HEW06,7.522765,646.09,Luvisol,4.54,135.41,434.74,Beech_AC_mature_timber,pure,5,11.9101,1.166666667,3.9603,1.3261,38.5447,630.4547,36.11,0,129,0.225055889,165.011677,415.7424198,303.7733539,877.9804484,2964.187298,3871.828378,3931.453194,4181.44895,1788.597145,911.1176774,-13.67886721,-18.0810876,-13.2162682,-33.38336347,-8.035580953,-12.44327875,-8.455360726,-30.65390158,0.220350343,0.030486144,0.629369455,0.037635469,7.326388889,2.203125,1.964481638,0.361410944,3.606600501,7.041666667,2.145833333,2.094446734,0.348875219,3.270616319,0.432643835
HAI,HEW07,7.729145,623.6,Luvisol,5.25,36.1,379.35,Beech_selection_system,pure,5,18.1993,1.982062418,6.3916,1.0293,29.8949,494.6629,28.25,0,165,0.400273847,219.968292,463.3001746,309.4807219,924.6808547,2771.156376,3503.703206,3563.024343,3807.754623,1815.69508,868.710571,-14.23129554,-13.92452876,-14.02712284,-13.6176991,-8.838138324,-8.608913808,-8.860939831,-8.716232212,0.223166184,0.027425784,0.592438625,0.034588429,11.14583333,2.640625,2.036684469,0.314801934,5.808228616,6.833333333,2.145833333,2.094446734,0.343104626,3.267361111,0.349939912
HAI,HEW08,7.086254,599.42,Luvisol,3.86,125.9,502.81,Beech_selection_system,pure,5,17.5973,2.997022332,6.0964,0.9427,29.6246,493.3852,26.13,0,172,0.244701542,177.9189331,414.8043154,206.515016,922.087518,2954.652799,3823.369206,3912.673668,4207.669782,1896.26749,851.4204482,-13.71768251,-14.33004627,-13.32833033,-14.21823069,-8.240979567,-9.021838946,-8.179755407,-9.064917822,0.240662971,0.030836069,0.665651936,0.048614658,20.2375,3.447916667,2.036684469,0.280416415,8.88794492,7.875,2.333333333,2.123327867,0.310941523,3.793875812,0.508193446
HAI,HEW09,7.92178,623.6,Luvisol,4.9,39.75,401.81,Beech_selection_system,pure,4,21.5481,2.179449472,6.5974,1.0017,27.1547,427.1443,32,0,176,0.124333624,212.8127616,448.2682326,289.1655833,876.5219998,2667.387908,3353.961233,3397.729601,3644.770683,1734.254715,820.3874649,-13.73763505,-14.32617661,-13.46829232,-14.12764786,-8.373989622,-9.092291633,-8.322466597,-8.975732891,0.235685773,0.026020648,0.57951644,0.050906943,23.45414704,3.885375977,2.036684469,0.246746142,11.59331597,7.800070522,2.3125,2.108887301,0.30565616,3.83984375,0.530220151
HAI,HEW10,8.466135,621.69,Stagnosol,2.56,56.36,378.05,Beech_unmanaged_mature_timber,mixed,7,19.0455,1.6414763,7.2974,0.9917,38.4408,625.776,28.78,0,180,0.497934391,219.1917171,426.1153438,233.9496482,815.4279719,3212.431601,4055.962276,4140.770831,4376.342772,1916.382052,858.8374275,-14.01385668,-14.49363842,-13.66374002,-14.07275052,-8.53128169,-9.115763336,-8.654283435,-9.14792411,0.222910877,0.028960397,0.707213473,0.0340623,8.080581428,2.236111111,1.921159939,0.369181536,4.04771354,7.666666667,2.270833333,2.080006168,0.336810142,3.58203125,0.37528221
HAI,HEW11,7.81806,650.14,Luvisol,2.99,3.32,414.16,Beech_unmanaged_mature_timber,mixed,7,18.425,2,7.7861,0.9996,38.9319,642.0597,29.33,0,184,0.625351888,164.7090299,407.6562961,245.7376832,870.4758334,2952.675804,3782.4408,3869.217917,4103.710886,1825.396598,906.1285402,-14.50907712,-13.92085203,-13.82301352,-13.66699956,-8.915938655,-8.537143853,-8.98018249,-8.285850482,0.214573846,0.025166832,0.643421507,0.050485865,21.33333333,3.833333333,2.036684469,0.278894843,10.15133102,6.083333333,2,2.080006168,0.364093137,2.906626295,0.403008153
HAI,HEW12,7.450615,618.12,Luvisol,3.55,19.57,332.53,Beech_unmanaged_mature_timber,pure,7,20.6218,1.272418021,7.8409,1.0013,39.727,618.5875,32.57,0.4555,187,0.207720487,219.591211,448.564491,243.2113153,854.4867017,3331.926063,4204.962525,4291.820282,4557.327925,2029.290154,900.2274905,-14.53222643,-14.04029419,-14.1250863,-13.96502186,-9.18294957,-8.730849349,-9.087851558,-8.66948206,0.213915521,0.024485909,0.71830016,0.031104446,8.875,2.375,1.964481638,0.340844578,4.327864583,8.392890508,2.354166667,2.108887301,0.329012892,3.672367417,0.366999728
HAI,HEW13,7.693167,631.18,Luvisol,3.75,61.62,420.3,Spruce_AC_immature_timber,mixed,10,10.3029,1.356202682,4.3299,1.1905,42.8575,774.1014,26.88,71.9943,69,1.52498928,128.1742918,302.9212511,177.6537384,567.4155139,1890.746947,2415.92662,2449.389911,2603.582803,999.204919,479.8962382,-15.12325035,-15.56678411,-15.40960624,-16.4959331,-9.017723683,-9.826859782,-9.540204976,-10.56657064,0.232776071,0.027647953,0.41883464,0.102761758,13.61084606,2.979166667,2.051125036,0.286888005,7.587528935,6.0625,2.020833333,2.051125036,0.349728405,2.779513889,0.875172115
HAI,HEW14,7.371633,599.11,Luvisol,3.44,338.98,473.45,Beech_AC_thicket,mixed,7,8.9091,0.755928946,3.4009,0.9391,10.1223,219.1918,33,0,140,0.767185429,263.1292481,508.3260731,278.5695659,890.3265519,3499.074502,4699.6906,4812.103956,5067.035409,1955.644215,902.202706,-15.13868328,-13.41315779,-14.88058695,-13.20334353,-9.719104797,-8.268594718,-9.896106247,-8.437130501,0.202652801,0.025148687,0.790581866,0.063197165,25.15082863,3.946902655,2.051125036,0.25897473,13.41501736,5.916255482,2.020833333,2.080006168,0.357362368,2.859996808,0.961929392
HAI,HEW15,7.733143,561.05,Luvisol,2.94,115.57,315.31,Beech_AC_thicket,mixed,11,6.196,5.813776741,3.1853,0.9253,19.2379,465.6073,14.4,0,139,0.79776988,142.6115315,383.4656562,297.5516386,943.3277895,2935.395937,4000.438314,4197.124429,4386.286395,1924.015526,883.5652484,-13.70180763,-14.19926893,-13.27564656,-13.8281017,-8.344423728,-9.074736285,-8.64229665,-9.018350524,0.212212903,0.02766783,0.662997544,0.065111401,24.60416667,3.666666667,2.051125036,0.262675227,12.2639974,7.557553538,2.229166667,2.080006168,0.317540434,3.350260417,0.787151794
HAI,HEW16,8.07461,593.18,Luvisol,6.06,123.54,369.44,Beech_AC_pole_wood,mixed,8,7.1465,2.179449472,4.6452,1.02,30.5266,337.1224,17.67,0,149,1.370852045,174.1294202,425.6544779,227.3244234,882.2439015,3047.340284,3959.163724,4091.122891,4318.819714,1787.404269,778.3995967,-13.62331037,-14.50967133,-13.00264421,-13.8391605,-8.372658507,-9.056101627,-8.470241353,-9.167593523,0.208427067,0.033053591,0.683137862,0.048199301,12.17004049,2.818882245,2.007803337,0.319169575,6.264485677,6.134325195,1.946902655,2.051125036,0.364093137,3.087384259,0.482849211
HAI,HEW17,7.2445,638.62,Luvisol,3.71,207.38,492.77,Beech_AC_pole_wood,mixed,7,5.6663,3.153481321,3.7621,0.9414,23.0445,561.3117,14.78,0,139,0.289483625,221.1387507,441.2203073,267.1804831,869.7655357,3261.044145,4296.106608,4412.481165,4684.706852,1976.534703,909.3213266,-14.29230695,-15.84097972,-14.28331654,-19.53863575,-9.036271086,-11.33821887,-9.307647972,-30.40735383,0.213668006,0.028499827,0.722126191,0.027251431,4.796581828,1.760416667,1.935600505,0.408946078,2.586613202,6.729166667,2.104166667,2.080006168,0.348894657,3.347330729,0.496896226
HAI,HEW18,7.819413,627.86,Stagnosol,1.95,255.93,450.7,Beech_AC_pole_wood,mixed,6,6.0946,1.414213562,4.6667,0.9981,31.6296,478.6983,19,0.2101,57,0.69389289,168.372295,495.2775897,287.7716645,1115.58575,2596.32152,3433.693557,3407.267346,3856.571458,1932.080119,936.1257667,-15.16667988,-13.83149184,-14.55318962,-13.64691453,-9.699140359,-8.400487797,-9.820448985,-8.533351162,0.192835898,0.023664239,0.553809297,0.062019612,7.677083333,2.145833333,1.935600505,0.382183258,3.698915061,6.950432556,2.083333333,2.080006168,0.357771135,3.210490197,0.3712828
HAI,HEW19,6.530103,621.85,Luvisol,2.21,100.51,461.36,Beech_AC_immature_timber,mixed,3,13.0741,1.452966315,4.6668,1.1684,31.1215,525.657,31.89,0,111,0.402147288,176.3109214,413.2000444,231.45095,855.2314753,2765.619009,3488.506358,3528.749193,3767.41942,1697.148321,810.9782287,-14.13441484,-14.1839549,-13.73539921,-13.78825519,-8.548475299,-8.630045422,-8.51459723,-8.760011465,0.233890467,0.025904572,0.609855072,0.040936353,12.89913145,2.854166667,2.036684469,0.322616277,6.575038412,6.113275268,2.013052826,2.094446734,0.337009804,2.779720774,0.424220544
HAI,HEW20,7.941667,627.94,Luvisol,3.02,306.06,433.95,Beech_AC_immature_timber,pure,6,11.9447,1.452966315,4.5355,1.2111,34.9587,597.198,31.89,0.883,109,0.415751694,202.7253385,437.357246,249.8246456,968.6016208,2797.33193,3766.972627,3808.052102,4110.910462,1885.396518,891.1350293,-15.15906452,-14.3268152,-14.57760271,-13.85755728,-9.475615304,-8.722602903,-9.251847391,-8.908873353,0.222126441,0.030826814,0.653526288,0.048415286,12.25135112,2.791666667,2.022243903,0.297888825,6.175636574,6.1875,2.0625,2.051125036,0.357366173,2.967809606,0.533328436
HAI,HEW21,7.472305,633.81,Luvisol,3.48,227.87,465.96,Beech_AC_mature_timber,pure,6,14.9509,0.971825316,5.1601,1.2098,31.867,524.2098,32.78,0.7701,124,0.193199865,135.2056841,360.3880144,212.7720934,824.6203975,2647.2291,3407.286949,3476.822072,3707.145485,1712.439912,778.4317338,-14.6041198,-13.34950848,-14.25175584,-13.30112783,-9.115902022,-8.11961245,-9.130629824,-8.262411102,0.219315654,0.028814049,0.598154514,0.046040819,21.1125,3.666666667,2.051125036,0.26330755,10.61428422,6.63490099,2.141686183,2.072644728,0.330623115,3.239043228,0.406149036
HAI,HEW22,7.675162,627.94,Luvisol,4.51,213.61,431.52,Beech_AC_mature_timber,pure,1,8.3656,1.013793755,2.0981,1.3175,28.7396,422.027,36.44,0,152,0,178.7644485,454.1823039,220.7672549,916.8166176,2691.402463,3561.512475,3632.167426,3869.811213,1828.666336,891.945098,-15.12422522,-13.524985,-14.60053805,-13.13921484,-9.675921397,-7.978568652,-9.572587005,-8.040612568,0.208791642,0.029683165,0.637431799,0.063586782,28.54534314,4.270833333,2.051125036,0.23995126,14.37507855,7.354166667,2.208333333,2.108887301,0.32099801,3.46421535,0.638129541
HAI,HEW23,7.51633,648.35,Luvisol,3.76,342.9,465.03,Beech_AC_thicket_with_shelterwood,pure,5,9.2988,7.998883851,3.1408,0.9685,11.1763,231.6336,25.63,0,163,0.808113167,193.4406369,432.5889709,244.659941,940.3350424,2884.446084,3813.975175,3893.181729,4192.846871,1946.639334,931.4049059,-14.63566264,-15.38685982,-14.22315531,-15.56635042,-9.308136387,-12.06843067,-9.520715634,-30.54069665,0.198821901,0.030178991,0.656888526,0.070660972,45.44767442,5.479166667,2.080006168,0.209143354,22.35456046,10.17708333,2.645833333,2.152208999,0.299455833,4.723524306,0.820618885
